"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.2,0.18255,0.00158277777778,0.0822457407407
0.25,0.182637,0.00729888888889,0.120243024691
0.3,0.183174,0.0151705555556,0.12802462963
0.35,0.184283,0.0210116666667,0.116261419753
0.4,0.185305,0.0261794444444,0.112640432099
0.45,0.186847,0.0321083333333,0.112613580247
0.5,0.188562,0.037345,0.115034876543
0.55,0.19052,0.0436583333333,0.115720679012
0.6,0.192945,0.049445,0.108238888889
0.65,0.195527,0.0543277777778,0.105218518519
0.7,0.198403,0.0589183333333,0.11987191358
0.75,0.201262,0.0661933333333,0.136169135802
0.8,0.205004,0.0738733333333,0.12897962963
0.85,0.208781,0.0793527777778,0.115315740741
0.9,0.212922,0.0848794444444,0.10957654321
0.95,0.217271,0.0901727777778,0.108318209877
1,0.221949,0.0954933333333,0.112339197531
1.05,0.2268,0.101191111111,0.119610185185
1.1,0.232015,0.107806111111,0.120463271605
1.15,0.237629,0.113618333333,0.114126851852
1.2,0.243398,0.119026111111,0.110163888889
1.25,0.249514,0.124563333333,0.107780555556
1.3,0.255873,0.129825,0.105885802469
1.35,0.262508,0.134924444444,0.107251851852
1.4,0.269317,0.140702777778,0.105890740741
1.45,0.276611,0.145932777778,0.0979811728395
1.5,0.283975,0.150071111111,0.0972824074074
1.55,0.291546,0.155353333333,0.10215462963
1.6,0.299516,0.160589444444,0.102424074074
1.65,0.307624,0.165587777778,0.101862037037
1.7,0.316045,0.170951111111,0.097249382716
1.75,0.32476,0.175546111111,0.0885975308642
1.8,0.33363,0.179589444444,0.0831290123457
1.85,0.342692,0.183777222222,0.0805950617284
1.9,0.35203,0.187751666667,0.0790296296296
1.95,0.361542,0.190738333333,0.0922404320988
2,0.370898,0.196985555556,0.104345987654
2.05,0.381259,0.202961111111,0.0876358024691
2.1,0.391446,0.204965555556,0.0826799382716
2.15,0.401565,0.209953333333,0.0969691358025
2.2,0.412359,0.216031111111,0.0903688271605
2.25,0.423343,0.219495555556,0.0765311728395
2.3,0.434345,0.222336666667,0.0831913580247
2.35,0.445416,0.227631666667,0.0927521604938
2.4,0.457111,0.232936666667,0.0806166666667
2.45,0.468858,0.235756111111,0.0659864197531
2.5,0.480657,0.238803333333,0.0630456790123
2.55,0.492715,0.242085555556,0.0615271604938
2.6,0.504895,0.244950555556,0.061737962963
2.65,0.517197,0.248107222222,0.0646691358025
2.7,0.529706,0.251307222222,0.0688185185185
2.75,0.542284,0.255177777778,0.0696555555556
2.8,0.555244,0.258721111111,0.0637604938272
2.85,0.568238,0.261012222222,0.0669462962963
2.9,0.58125,0.264890555556,0.078337962963
2.95,0.594677,0.269616111111,0.0763185185185
3,0.608295,0.272970555556,0.0653675925926
3.05,0.621983,0.276002777778,0.0553925925926
3.1,0.635913,0.278402777778,0.0488561728395
3.15,0.649842,0.280657222222,0.048199691358
3.2,0.663998,0.282583888889,0.058275
3.25,0.677962,0.286827222222,0.063174691358
3.3,0.692776,0.289626666667,0.0555086419753
3.35,0.706965,0.291696111111,0.0583555555556
3.4,0.721831,0.295615555556,0.0591518518519
3.45,0.736644,0.297657777778,0.0597021604938
3.5,0.75151,0.301232222222,0.0651666666667
3.55,0.766757,0.304828888889,0.0592194444444
3.6,0.782073,0.307142222222,0.0533305555556
3.65,0.79744,0.309876111111,0.0515595679012
3.7,0.813068,0.312365555556,0.0490882716049
3.75,0.828679,0.314827777778,0.0463200617284
3.8,0.844566,0.317032777778,0.0422179012346
3.85,0.860385,0.318951111111,0.0407324074074
3.9,0.876446,0.321288333333,0.0376848765432
3.95,0.892611,0.32199,0.0474
4,0.908464,0.325897222222,0.0594654320988
4.05,0.92527,0.328717222222,0.0571740740741
4.1,0.941331,0.331574444444,0.0546086419753
4.15,0.958414,0.334585555556,0.0453583333333
4.2,0.974925,0.33532,0.0503827160494
4.25,0.991766,0.339202222222,0.0625515432099
4.3,1.008884,0.342377222222,0.0612358024691
4.35,1.026019,0.345447777778,0.0572728395062
4.4,1.043449,0.348065555556,0.0529030864198
4.45,1.060844,0.350363333333,0.0543709876543
4.5,1.078412,0.353732777778,0.0520675925926
4.55,1.096275,0.356121111111,0.0412567901235
4.6,1.114103,0.35722,0.0404740740741
4.65,1.131897,0.359886111111,0.0429533950617
4.7,1.150089,0.362374444444,0.0306317901235
4.75,1.168211,0.363406666667,0.011822037037
4.8,1.186525,0.362802222222,0.00730932098762
4.85,1.204457,0.362826666667,0.0261974074073
4.9,1.222631,0.365828,0.0389955555553
4.95,1.241101,0.367902222222,0.0332217283947
5,1.259553,0.368811111111,0.0256819753082
