"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.2,0.269465,0.00105277777778,0.0534594135802
0.25,0.269534,0.00525611111111,0.107558179012
0.3,0.269863,0.0124361111111,0.148588888889
0.35,0.270693,0.0214522222222,0.16204691358
0.4,0.27206,0.0297294444444,0.153026851852
0.45,0.273773,0.0362516666667,0.149262654321
0.5,0.275589,0.0441105555556,0.153885185185
0.55,0.278149,0.0524861111111,0.14622191358
0.6,0.280987,0.0585772222222,0.140770987654
0.65,0.283927,0.0657922222222,0.146933950617
0.7,0.287491,0.0741072222222,0.140691358025
0.75,0.291504,0.0798944444444,0.133852469136
0.8,0.295414,0.0865966666667,0.140813888889
0.85,0.300068,0.0947522222222,0.136647839506
0.9,0.305067,0.100226666667,0.133229938272
0.95,0.309997,0.107178888889,0.14275
1,0.315689,0.11555,0.134729012346
1.05,0.321726,0.121008333333,0.121578395062
1.1,0.327764,0.126868333333,0.1231
1.15,0.334406,0.132874444444,0.132676851852
1.2,0.34098,0.140116111111,0.142850617284
1.25,0.348367,0.148265555556,0.134369135802
1.3,0.355996,0.153366666667,0.127200925926
1.35,0.36359,0.160124444444,0.133021296296
1.4,0.371946,0.167727777778,0.122936111111
1.45,0.380561,0.172271111111,0.115347530864
1.5,0.389072,0.178287777778,0.122609567901
1.55,0.39831,0.185467222222,0.115645987654
1.6,0.40779,0.189923888889,0.108373765432
1.65,0.417235,0.195468333333,0.114816049383
1.7,0.427303,0.201573888889,0.11857808642
1.75,0.437406,0.207475555556,0.119684567901
1.8,0.44801,0.214081666667,0.110858641975
1.85,0.458944,0.218369444444,0.10487962963
1.9,0.469756,0.224082777778,0.108483333333
1.95,0.481381,0.229442222222,0.10937962963
2,0.492729,0.234447222222,0.118555864198
2.05,0.504665,0.241993888889,0.114625
2.1,0.517086,0.246811666667,0.0954493827161
2.15,0.529403,0.250618333333,0.0914515432099
2.2,0.542066,0.255599444444,0.0942706790123
2.25,0.554989,0.260174444444,0.0965216049383
2.3,0.56805,0.265428333333,0.0957317901235
2.35,0.581578,0.269826111111,0.0934086419753
2.4,0.595019,0.274467222222,0.0970453703704
2.45,0.609014,0.279467222222,0.101196296296
2.5,0.622957,0.284506666667,0.105658950617
2.55,0.637385,0.290851111111,0.0965280864198
2.6,0.652228,0.294151666667,0.0863805555556
2.65,0.666724,0.298503888889,0.0917188271605
2.7,0.681982,0.304302777778,0.0817441358025
2.75,0.697361,0.306688888889,0.0723283950617
2.8,0.71255,0.310727222222,0.0759592592593
2.85,0.728431,0.314598888889,0.0756641975309
2.9,0.744035,0.318237777778,0.0780046296296
2.95,0.760244,0.322235555556,0.0816929012346
3,0.776246,0.326263333333,0.0868320987654
3.05,0.792784,0.331758888889,0.0783324074074
3.1,0.809616,0.334064444444,0.069362037037
3.15,0.826102,0.337706666667,0.0755833333333
3.2,0.843297,0.342612777778,0.0658950617284
3.25,0.860545,0.344508888889,0.053812962963
3.3,0.877706,0.347128333333,0.0556351851852
3.35,0.89523,0.349958333333,0.0603635802469
3.4,0.912667,0.353532777778,0.0607669753086
3.45,0.930658,0.356045,0.0595697530864
3.5,0.948234,0.359018888889,0.0645345679012
3.55,0.966468,0.363437777778,0.0536580246914
3.6,0.98477,0.364540555556,0.0407049382716
3.65,1.002865,0.366562222222,0.0445070987654
3.7,1.02141,0.368870555556,0.0510216049383
3.75,1.03973,0.371638888889,0.0575061728395
3.8,1.0585,0.375558333333,0.0474814814815
3.85,1.07746,0.376533333333,0.0347160493827
3.9,1.096125,0.377948333333,0.0391262345679
3.95,1.115155,0.380745555556,0.0395012345679
4,1.13427,0.382529444444,0.0305771604938
4.05,1.153472,0.383242777778,0.0300132716049
4.1,1.172501,0.385302222222,0.0342910493827
4.15,1.192032,0.387035555556,0.0342737654321
4.2,1.211252,0.388147222222,0.0432311728395
4.25,1.230713,0.391481111111,0.0484660493827
4.3,1.250452,0.393902222222,0.0368466049383
4.35,1.270155,0.395248888889,0.0230219135802
4.4,1.289998,0.396106111111,0.0113080246914
4.45,1.30984,0.395572777778,0.0143765432099
4.5,1.329405,0.397476666667,0.0213151234568
4.55,1.34968,0.398197222222,0.0202570987654
4.6,1.369245,0.3986,0.0310864197531
4.65,1.389312,0.402514444444,0.0205179012346
4.7,1.409777,0.401633888889,-0.00509969135803
4.75,1.429516,0.400201666667,-0.00101981481482
4.8,1.449635,0.401090555556,0.0115581481481
4.85,1.469615,0.402361111111,0.0105901851851
4.9,1.489977,0.402114333333,0.00956037037009
4.95,1.509784,0.402442777778,0.0216081172835
5,1.530145,0.404758888889,0.0346404938267
