"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.25,0.267631,0.000146111111111,0.0650828703704
0.3,0.267735,0.00417111111111,0.11070308642
0.35,0.267873,0.0117555555556,0.144099382716
0.4,0.268842,0.0206233333333,0.13879537037
0.45,0.270123,0.0263922222222,0.11784382716
0.5,0.271542,0.0309844444444,0.119682716049
0.55,0.273082,0.0378077777778,0.132266975309
0.6,0.275314,0.0448833333333,0.13529382716
0.65,0.277598,0.0516644444444,0.132934876543
0.7,0.280523,0.0577972222222,0.135999382716
0.75,0.283326,0.0647727777778,0.14704537037
0.8,0.286925,0.0731472222222,0.146261728395
0.85,0.290732,0.07984,0.136999691358
0.9,0.294885,0.0868883333333,0.127175
0.95,0.299523,0.0920572222222,0.127324074074
1,0.304004,0.0988733333333,0.141606790123
1.05,0.309369,0.106554444444,0.148736111111
1.1,0.314646,0.114322222222,0.144671296296
1.15,0.320807,0.121955555556,0.124479938272
1.2,0.327053,0.125878333333,0.119774691358
1.25,0.333214,0.132840555556,0.134804012346
1.3,0.340326,0.140073888889,0.138080864198
1.35,0.347247,0.146928888889,0.135482098765
1.4,0.354982,0.154289444444,0.120444753086
1.45,0.362856,0.158472777778,0.11417345679
1.5,0.370695,0.164909444444,0.121988271605
1.55,0.379347,0.171239444444,0.121494753086
1.6,0.38786,0.177074444444,0.12120617284
1.65,0.397031,0.183252777778,0.122106481481
1.7,0.406203,0.189155,0.12542962963
1.75,0.41591,0.195787222222,0.127637037037
1.8,0.425774,0.202332777778,0.122132407407
1.85,0.436173,0.208427777778,0.109113888889
1.9,0.446712,0.212696111111,0.105232098765
1.95,0.457336,0.218702777778,0.107063888889
2,0.468653,0.223543333333,0.107925617284
2.05,0.479659,0.229098333333,0.115058950617
2.1,0.491512,0.235411111111,0.115057098765
2.15,0.503244,0.240988888889,0.108457098765
2.2,0.515634,0.246133888889,0.103728703704
2.25,0.527868,0.251018888889,0.105560185185
2.3,0.540708,0.256499444444,0.11064537037
2.35,0.553496,0.262275,0.111858950617
2.4,0.566924,0.268271111111,0.10237962963
2.45,0.580421,0.272433888889,0.0938728395062
2.5,0.594126,0.27729,0.0916848765432
2.55,0.608177,0.281500555556,0.0919762345679
2.6,0.622228,0.286623888889,0.0907987654321
2.65,0.636902,0.290649444444,0.0882401234568
2.7,0.651264,0.295176666667,0.0902530864198
2.75,0.666405,0.299871666667,0.0895083333333
2.8,0.681287,0.304033888889,0.0915114197531
2.85,0.696791,0.308726111111,0.0969725308642
2.9,0.712123,0.313793888889,0.0998052469136
2.95,0.728112,0.319828333333,0.0837182098765
3,0.744326,0.322017222222,0.0702608024691
3.05,0.760228,0.325651111111,0.0772141975309
3.1,0.77684,0.329941666667,0.0819043209877
3.15,0.793227,0.334347222222,0.0789851851852
3.2,0.810324,0.337902777778,0.0740833333333
3.25,0.827022,0.341334444444,0.0759820987654
3.3,0.844413,0.345490555556,0.0779290123457
3.35,0.861579,0.349469444444,0.0741916666667
3.4,0.879385,0.353052777778,0.067487654321
3.45,0.896914,0.355954444444,0.0653858024691
3.5,0.914945,0.359527777778,0.0646632716049
3.55,0.932906,0.362335555556,0.0650398148148
3.6,0.95111,0.366311666667,0.0602518518519
3.65,0.969626,0.368656666667,0.0497725308642
3.7,0.987968,0.370962777778,0.0457688271605
3.75,1.006726,0.373212777778,0.0439725308642
3.8,1.025345,0.374626666667,0.0556549382716
3.85,1.044034,0.378769444444,0.0674962962963
3.9,1.063276,0.382148888889,0.0646018518519
3.95,1.082258,0.385267222222,0.0587796296296
4,1.101778,0.388592777778,0.0428848765432
4.05,1.121279,0.389117777778,0.0344564814815
4.1,1.140573,0.39139,0.0378780864198
4.15,1.160421,0.393583888889,0.0320095679012
4.2,1.180044,0.394045555556,0.035875617284
4.25,1.199684,0.396894444444,0.0436083333333
4.3,1.219775,0.39898,0.0419064814815
4.35,1.239588,0.401128888889,0.0387043209877
4.4,1.259903,0.40284,0.0347734567901
4.45,1.279872,0.404522222222,0.0328009259259
4.5,1.30036,0.40609,0.0317216049383
4.55,1.320485,0.407616666667,0.0320441358025
4.6,1.341111,0.409308333333,0.0315287037037
4.65,1.361409,0.410972777778,0.0281052469136
4.7,1.382243,0.412202777778,0.023087345679
4.75,1.402662,0.412730555556,0.0263522222222
4.8,1.423392,0.415287777778,0.0219006481481
4.85,1.44433,0.415415555556,0.00859608024678
4.9,1.464922,0.415649,0.00327990740712
4.95,1.485878,0.415890277778,-0.00484685185226
5,1.506573,0.414945555556,-0.0123142592597
