"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.35,0.268296,0.00557333333333,0.115604938272
0.4,0.268989,0.0134222222222,0.127220679012
0.45,0.269837,0.0184388888889,0.131490740741
0.5,0.270704,0.0255622222222,0.148373765432
0.55,0.27228,0.0344605555556,0.145090432099
0.6,0.274324,0.0405816666667,0.133469444444
0.65,0.276316,0.0469727777778,0.136301234568
0.7,0.279001,0.0538083333333,0.147310493827
0.75,0.281669,0.0613355555556,0.163889814815
0.8,0.284995,0.0712394444444,0.160501234568
0.85,0.288945,0.0783811111111,0.139267592593
0.9,0.292895,0.0844783333333,0.129014197531
0.95,0.297381,0.090455,0.133509567901
1,0.301851,0.0979816666667,0.137984876543
1.05,0.307238,0.104669444444,0.135886111111
1.1,0.312331,0.111161666667,0.14001882716
1.15,0.318291,0.118773888889,0.14110308642
1.2,0.32425,0.125496666667,0.138054320988
1.25,0.330798,0.133003888889,0.12782654321
1.3,0.337693,0.137948888889,0.123062654321
1.35,0.344483,0.144735555556,0.128804320988
1.4,0.352175,0.151294444444,0.128273765432
1.45,0.359659,0.157308333333,0.132881481481
1.5,0.367853,0.164321111111,0.140000308642
1.55,0.376064,0.171625,0.140749691358
1.6,0.385003,0.179227222222,0.126250617284
1.65,0.394132,0.184087777778,0.113539197531
1.7,0.403331,0.190150555556,0.109777160494
1.75,0.413222,0.194906111111,0.111404012346
1.8,0.422785,0.200538333333,0.126763888889
1.85,0.433179,0.207925555556,0.134475925926
1.9,0.443607,0.214751111111,0.127112037037
1.95,0.45466,0.221286111111,0.108113271605
2,0.465885,0.225152222222,0.0974024691358
2.05,0.477145,0.229621111111,0.111195061728
2.1,0.4887,0.236445555556,0.122840740741
2.15,0.500809,0.243151666667,0.113512654321
2.2,0.513143,0.247665555556,0.104607716049
2.25,0.525512,0.253084444444,0.104268518519
2.3,0.53847,0.258105,0.10505617284
2.35,0.551306,0.263541666667,0.106960493827
2.4,0.564818,0.269003888889,0.104858950617
2.45,0.578227,0.274122777778,0.100899691358
2.5,0.592241,0.278989444444,0.0984138888889
2.55,0.606117,0.283947222222,0.0965021604938
2.6,0.620651,0.288637777778,0.0948796296296
2.65,0.634978,0.293365,0.0944172839506
2.7,0.64998,0.298146111111,0.0932564814815
2.75,0.664809,0.302676111111,0.093224382716
2.8,0.680261,0.307178888889,0.0966237654321
2.85,0.695471,0.312385555556,0.0974049382716
2.9,0.71146,0.318085,0.0794435185185
2.95,0.727502,0.320086111111,0.066337345679
3,0.743404,0.32309,0.080862962963
3.05,0.759654,0.328636111111,0.089400617284
3.1,0.776371,0.332789444444,0.084687037037
3.15,0.792932,0.336875555556,0.0803669753086
3.2,0.810012,0.341342777778,0.0674663580247
3.25,0.827197,0.343609444444,0.0574737654321
3.3,0.844382,0.345850555556,0.0692549382716
3.35,0.861653,0.350287222222,0.0849203703704
3.4,0.879375,0.355437222222,0.0804293209877
3.45,0.89727,0.359151111111,0.0603339506173
3.5,0.915373,0.361294444444,0.0433410493827
3.55,0.933458,0.362275555556,0.0486086419753
3.6,0.951457,0.365771666667,0.0623135802469
3.65,0.970045,0.369177777778,0.0654864197531
3.7,0.98839,0.372557777778,0.063325308642
3.75,1.007325,0.375405555556,0.0608080246914
3.8,1.025895,0.378705,0.0571709876543
3.85,1.045228,0.381411111111,0.049562037037
3.9,1.064093,0.383201111111,0.0498317901235
3.95,1.083478,0.386105555556,0.0546061728395
4,1.102689,0.389204444444,0.0503052469136
4.05,1.122455,0.391354444444,0.0419290123457
4.1,1.14184,0.393136111111,0.0374608024691
4.15,1.161762,0.394915555556,0.0365330246913
4.2,1.18132,0.396858333333,0.0352447530864
4.25,1.201467,0.398523333333,0.0324580246914
4.3,1.221181,0.399957222222,0.0318169753086
4.35,1.241432,0.401861666667,0.0288024691358
4.4,1.261423,0.402832222222,0.0259108024691
4.45,1.281691,0.404219444444,0.0259598765432
4.5,1.301821,0.405739444444,0.0215777777778
4.55,1.322314,0.406596111111,0.0148743827161
4.6,1.342548,0.406316666667,0.0232929012346
4.65,1.362781,0.408858333333,0.0323564814815
4.7,1.383483,0.410494444444,0.0252768518519
4.75,1.403872,0.411521666667,0.0150788888889
4.8,1.424677,0.411604444444,0.0114034876543
4.85,1.444998,0.412261111111,0.0168897839505
4.9,1.46589,0.413260333333,0.024110833333
4.95,1.486314,0.414431944444,0.0358378395057
5,1.50731,0.417262222222,0.0471991975304
