"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.190507,0.00199444444444,-0.0184643209877
0.1,0.190628,0.00119555555556,-0.0223333641975
0.15,0.190662,0.000232,-0.0279440740741
0.2,0.190748,-0.00214611111111,-0.0243590740741
0.25,0.190369,-0.00318944444444,-0.00349685185185
0.3,0.1903,-0.00189944444444,0.00825135802469
0.35,0.190265,-0.00177388888889,0.00968672839506
0.4,0.19011,-0.00130111111111,0.0152941358025
0.45,0.190093,-0.000190555555556,0.0185518518519
0.5,0.190093,0.000908333333333,0.0147132716049
0.55,0.190196,0.00166666666667,0.00299691358025
0.6,0.190317,0.00128722222222,-0.010625308642
0.65,0.190352,0.00023,-0.017124691358
0.7,0.190317,-0.000578333333333,-0.0181586419753
0.75,0.190334,-0.00192611111111,-0.0100194444444
0.8,0.190093,-0.00234777777778,0.0116231481481
0.85,0.189989,-0.000708888888889,0.0297407407407
0.9,0.189955,0.00199388888889,0.0225219135802
0.95,0.190317,0.00248,-0.00160709876543
1,0.190334,0.000661666666667,-0.00701265432099
1.05,0.190248,0.000885,0.0029049382716
1.1,0.190369,0.00196777777778,-0.00329598765432
1.15,0.190559,0.00110166666667,-0.0186061728395
1.2,0.190507,-0.000397222222222,-0.0242283950617
1.25,0.190541,-0.00222611111111,-0.0116802469136
1.3,0.190196,-0.00221111111111,0.0126314814815
1.35,0.190214,-0.000239444444444,0.022687962963
1.4,0.190196,0.00129166666667,0.0100320987654
1.45,0.190455,0.000891666666667,-0.00568487654321
1.5,0.190334,-0.000437222222222,-0.00186604938272
1.55,0.190283,0.00033,0.00919382716049
1.6,0.190352,0.00140777777778,0.00508672839506
1.65,0.190507,0.00110833333333,-0.00438734567901
1.7,0.190472,0.000585555555556,-0.00854444444445
1.75,0.190559,-2.55555555556E-005,-0.00758487654321
1.8,0.190421,0.000132222222222,-0.0095049382716
1.85,0.190662,-0.00101833333333,-0.00958209876543
1.9,0.1903,-0.001785,0.00632283950617
1.95,0.190334,4.61111111111E-005,0.0148354938272
2,0.190403,0.000377777777778,0.0104351851852
2.05,0.190352,0.00103888888889,0.00351265432099
2.1,0.190507,0.00119944444444,-0.0113450617284
2.15,0.190559,-0.000123333333333,-0.0221330246914
2.2,0.190559,-0.00234888888889,-0.00858611111111
2.25,0.190162,-0.001735,0.0179935185185
2.3,0.190283,0.000795,0.0208990740741
2.35,0.190369,0.00130222222222,0.00427993827161
2.4,0.190438,0.00101611111111,-0.0111271604938
2.45,0.19049,6.5E-005,-0.0214956790123
2.5,0.190524,-0.002035,-0.0130981481481
2.55,0.190179,-0.00213888888889,0.0113212962963
2.6,0.190196,-0.000113888888889,0.0215780864198
2.65,0.190231,0.000950555555556,0.0135891975309
2.7,0.190317,0.00144777777778,-0.000140740740741
2.75,0.190438,0.000652222222222,-0.00898024691358
2.8,0.190369,-2.7777777778E-006,-0.00672592592593
2.85,0.190403,-4.05555555555E-005,-0.00254043209877
2.9,0.190386,-0.00025,0.00109722222222
2.95,0.190334,0.000172222222222,0.00208672839506
3,0.190403,0.00054,-0.00558117283951
3.05,0.190507,-0.000916111111111,-0.00388672839506
3.1,0.190214,-0.00073,0.0118941358025
3.15,0.190334,0.00114833333333,0.0123472222222
3.2,0.190438,0.00125555555556,-0.00179197530864
3.25,0.190472,0.000855,-0.0152009259259
3.3,0.190559,-0.000418333333333,-0.0230330246914
3.35,0.19049,-0.00243666666667,-0.0114160493827
3.4,0.190196,-0.00227166666667,0.0116641975309
3.45,0.190145,-0.000104444444444,0.0140166666667
3.5,0.1903,0.000265,-0.00493765432099
3.55,0.190265,-0.00118944444444,-0.0158111111111
3.6,0.19011,-0.00176,-0.0167043209877
3.65,0.190145,-0.00309444444444,-0.00990339506173
3.7,0.189765,-0.00353666666667,0.0110327160494
3.75,0.189662,-0.00162222222222,0.0246484567901
3.8,0.189644,-0.000272777777778,0.0226919753086
3.85,0.189644,0.000957777777778,0.0119345679012
3.9,0.189782,0.00107555555556,-0.00313827160494
3.95,0.189765,0.000694444444445,-0.0166055555556
4,0.189938,-0.00113944444444,-0.0170061728395
4.05,0.189627,-0.00230111111111,0.00609845679012
4.1,0.189541,-0.000451111111111,0.0266469135802
4.15,0.189558,0.00188666666667,0.0187314814815
4.2,0.189834,0.00228111111111,-0.0057987654321
4.25,0.189886,0.000707222222222,-0.0188682098765
4.3,0.18992,-0.00103777777778,-0.00529351851852
4.35,0.189644,-0.000363888888889,0.0184429012346
4.4,0.189782,0.00220777777778,0.0179012345679
4.45,0.190024,0.00221833333333,0.000471913580246
4.5,0.190007,0.001735,-0.00983487654321
4.55,0.190179,0.00137111111111,-0.0196012345679
4.6,0.190283,-0.00113833333333,-0.012300308642
4.65,0.189869,-0.000403333333333,0.0046475308642
4.7,0.190231,0.000650555555556,0.000108950617284
4.75,0.190093,-0.000698888888889,-0.00162685185185
4.8,0.190007,0.000210555555556,-0.000490895061728
4.85,0.190162,0.000180555555556,-0.0123084876543
4.9,0.190162,-0.00185833333333,-0.00906046296296
4.95,0.189834,-0.00167527777778,0.00907299382716
5,0.189938,4.44444444445E-005,0.0233885802469
