"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.3,0.267804,0.000222222222222,0.0362251234568
0.35,0.267943,0.00353944444444,0.0681836419753
0.4,0.26822,0.00681888888889,0.104851234568
0.45,0.268444,0.0135905555556,0.145588580247
0.5,0.269447,0.0228866666667,0.159424382716
0.55,0.2709,0.0299516666667,0.162630246914
0.6,0.272353,0.038435,0.173037345679
0.65,0.274636,0.048405,0.164594135802
0.7,0.277403,0.055175,0.151787345679
0.75,0.280135,0.0621127777778,0.161587962963
0.8,0.283421,0.0720127777778,0.161214814815
0.85,0.28752,0.0790655555556,0.147396296296
0.9,0.291342,0.0857716666667,0.14814537037
0.95,0.295977,0.0942266666667,0.143582716049
1,0.300906,0.100316666667,0.137935185185
1.05,0.305956,0.107412777778,0.14312808642
1.1,0.311645,0.114515,0.150649691358
1.15,0.31737,0.122443888889,0.158370987654
1.2,0.323855,0.130965555556,0.153557098765
1.25,0.330531,0.138169444444,0.142043209877
1.3,0.33769,0.145059444444,0.133433024691
1.35,0.34511,0.150652222222,0.140766358025
1.4,0.352615,0.158722777778,0.156763580247
1.45,0.360986,0.167006666667,0.160306790123
1.5,0.369339,0.174863333333,0.159279938272
1.55,0.378401,0.183742222222,0.143490123457
1.6,0.387913,0.189076666667,0.131083950617
1.65,0.397235,0.195674444444,0.140235493827
1.7,0.407438,0.203081666667,0.150083950617
1.75,0.417521,0.210912777778,0.155181481481
1.8,0.428468,0.219730555556,0.139989197531
1.85,0.439709,0.224786666667,0.1268
1.9,0.450864,0.231226666667,0.133974074074
1.95,0.46278,0.238355,0.140147839506
2,0.474713,0.24553,0.143049074074
2.05,0.487355,0.252552777778,0.145159876543
2.1,0.499928,0.259968333333,0.146830246914
2.15,0.513296,0.26827,0.131915740741
2.2,0.526976,0.272824444444,0.123463271605
2.25,0.540465,0.279311111111,0.137581790123
2.3,0.554837,0.286998333333,0.144895987654
2.35,0.569191,0.294326666667,0.142698765432
2.4,0.584254,0.301880555556,0.128638580247
2.45,0.599525,0.306774444444,0.121438271605
2.5,0.614831,0.313352222222,0.126101234568
2.55,0.630862,0.319768888889,0.125225
2.6,0.646825,0.326015555556,0.122694444444
2.65,0.663479,0.331953888889,0.121670679012
2.7,0.68003,0.337777222222,0.128228703704
2.75,0.697203,0.344684444444,0.135197222222
2.8,0.71448,0.351757777778,0.132794135802
2.85,0.73238,0.358778888889,0.115478395062
2.9,0.750504,0.363070555556,0.101801234568
2.95,0.768628,0.368253333333,0.101163888889
3,0.787341,0.373116666667,0.103582407407
3.05,0.805915,0.37858,0.107480246914
3.1,0.825198,0.384034444444,0.10817808642
3.15,0.844325,0.389395555556,0.109357098765
3.2,0.864144,0.394848333333,0.111123765432
3.25,0.883791,0.400438888889,0.111902777778
3.3,0.904111,0.407057777778,0.0964913580247
3.35,0.924709,0.410142777778,0.0824070987654
3.4,0.945133,0.413332777778,0.100420679012
3.45,0.9658,0.420291666667,0.115982098765
3.5,0.987176,0.427147777778,0.0947987654321
3.55,1.008776,0.429586111111,0.0751842592593
3.6,1.030048,0.433160555556,0.081950617284
3.65,1.052046,0.437647222222,0.093324691358
3.7,1.073802,0.442482777778,0.104537962963
3.75,1.096181,0.449247777778,0.0944675925926
3.8,1.11894,0.452247222222,0.0780234567901
3.85,1.141354,0.456089444444,0.0772203703704
3.9,1.164528,0.459995555556,0.0768768518519
3.95,1.187356,0.463976111111,0.0744561728395
4,1.210946,0.467559444444,0.0697904320988
4.05,1.234137,0.470709444444,0.0691898148148
4.1,1.257986,0.474333333333,0.0708716049383
4.15,1.281558,0.478098888889,0.0679348765432
4.2,1.305839,0.481203888889,0.0636290123457
4.25,1.329688,0.484106666667,0.0643179012346
4.3,1.354194,0.487815555556,0.0616932098765
4.35,1.37851,0.490725,0.0528527777778
4.4,1.403327,0.492722222222,0.0515274691358
4.45,1.427764,0.495026666667,0.0651555555556
4.5,1.452719,0.499418888889,0.0746956790123
4.55,1.477727,0.503331111111,0.0680197530864
4.6,1.503063,0.507007222222,0.0461768518519
4.65,1.528589,0.507582222222,0.0302216049383
4.7,1.553752,0.509196111111,0.0303660493827
4.75,1.57952,0.510553333333,0.0336811728395
4.8,1.604787,0.512451111111,0.038986265432
4.85,1.630729,0.514918333333,0.0339276234566
4.9,1.656324,0.51633,0.0198495370367
4.95,1.682404,0.517070833333,0.00212685185133
5,1.70812,0.515803333333,-0.0134472222228
