"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.45,0.268626,0.00115277777778,0.111248765432
0.5,0.269042,0.00972944444444,0.138791049383
0.55,0.269787,0.0159222222222,0.145848765432
0.6,0.270566,0.023345,0.163357716049
0.65,0.272003,0.0327138888889,0.171389814815
0.7,0.27389,0.0412894444444,0.165194135802
0.75,0.276159,0.0493916666667,0.155082098765
0.8,0.278895,0.0563227777778,0.151496604938
0.85,0.281717,0.0642383333333,0.152900308642
0.9,0.285284,0.0726194444444,0.139327469136
0.95,0.28918,0.0777977777778,0.132177469136
1,0.292955,0.0846216666667,0.144882098765
1.05,0.297527,0.0932494444444,0.143681481481
1.1,0.302462,0.0991888888889,0.139275617284
1.15,0.307379,0.106252777778,0.146777777778
1.2,0.312973,0.114776111111,0.139090123457
1.25,0.318998,0.121000555556,0.120287654321
1.3,0.325198,0.125283333333,0.127759567901
1.35,0.331345,0.132598333333,0.155466049383
1.4,0.33834,0.142105,0.16145462963
1.45,0.345665,0.149853333333,0.146292901235
1.5,0.353371,0.156661666667,0.130140740741
1.55,0.361388,0.162188888889,0.126609876543
1.6,0.369526,0.168828888889,0.134362345679
1.65,0.378271,0.17566,0.142375308642
1.7,0.387067,0.183077777778,0.148148765432
1.75,0.396522,0.191217222222,0.139989506173
1.8,0.406288,0.197612222222,0.123938580247
1.85,0.416383,0.202491666667,0.126138580247
1.9,0.426392,0.209505,0.140645987654
1.95,0.437249,0.217997777778,0.13342654321
2,0.448435,0.222750555556,0.126562037037
2.05,0.459396,0.22941,0.1383
2.1,0.471258,0.237815,0.131439506173
2.15,0.483413,0.242663333333,0.122942901235
2.2,0.495431,0.248868333333,0.133308950617
2.25,0.508175,0.256955555556,0.129597839506
2.3,0.521335,0.261931111111,0.124330246914
2.35,0.53427,0.268387777778,0.13384845679
2.4,0.548071,0.276352777778,0.127684567901
2.45,0.562114,0.281114444444,0.123162345679
2.5,0.576088,0.287523888889,0.135299382716
2.55,0.590755,0.295469444444,0.133153395062
2.6,0.605733,0.301838333333,0.115374074074
2.65,0.621058,0.306275,0.108447839506
2.7,0.636279,0.311717222222,0.118008024691
2.75,0.652123,0.318957777778,0.115859259259
2.8,0.668365,0.323355,0.11257808642
2.85,0.684365,0.329188888889,0.124472222222
2.9,0.701162,0.336903333333,0.118800308642
2.95,0.71827,0.341277222222,0.109245679012
3,0.735205,0.346873888889,0.113928395062
3.05,0.752884,0.353446666667,0.107536419753
3.1,0.77072,0.357488888889,0.10409845679
3.15,0.788538,0.362978333333,0.11383117284
3.2,0.806927,0.369830555556,0.10872345679
3.25,0.825698,0.373999444444,0.100599691358
3.3,0.844261,0.379036666667,0.105071604938
3.35,0.863516,0.385315555556,0.097625617284
3.4,0.882979,0.388701666667,0.0920416666667
3.45,0.902286,0.393648888889,0.0991672839506
3.5,0.922269,0.399623333333,0.0897024691358
3.55,0.942407,0.402914444444,0.0767
3.6,0.962546,0.406446111111,0.0790962962963
3.65,0.983048,0.410156666667,0.0930478395062
3.7,1.003446,0.415833333333,0.105016358025
3.75,1.024589,0.422212222222,0.0905151234568
3.8,1.045905,0.424731111111,0.0765552469136
3.85,1.066961,0.428588888889,0.0827271604938
3.9,1.088658,0.433996666667,0.0750657407407
3.95,1.11058,0.436076111111,0.0679728395062
4,1.132156,0.439760555556,0.0762691358025
4.05,1.154459,0.444857222222,0.0668404320988
4.1,1.176866,0.446402222222,0.0590555555556
4.15,1.198995,0.449626666667,0.0697185185185
4.2,1.221766,0.453882777778,0.0721185185185
4.25,1.24445,0.457084444444,0.0699447530864
4.3,1.267411,0.461247222222,0.0611617283951
4.35,1.290718,0.463015555556,0.0554398148148
4.4,1.313644,0.465856111111,0.0651148148148
4.45,1.337194,0.470417777778,0.0607771604938
4.5,1.360865,0.472194444444,0.0511172839506
4.55,1.384345,0.474829444444,0.0516067901235
4.6,1.408293,0.478159444444,0.040924382716
4.65,1.432362,0.478411666667,0.0395330246914
4.7,1.455981,0.481081666667,0.0543364197531
4.75,1.48038,0.48518,0.0476517901235
4.8,1.504709,0.486002222222,0.0367916358024
4.85,1.528882,0.488191666667,0.0337039197529
4.9,1.553505,0.490307666667,0.0158034259256
4.95,1.578076,0.489853611111,-0.00241395061779
5,1.602474,0.488978888889,-0.012301790124
