"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.186384,0.00212333333333,-0.00697240740741
0.1,0.186471,0.0020725,-0.00724981481481
0.15,0.186731,0.000646333333333,0.00829046296296
0.2,0.186471,0.000736666666667,0.061884537037
0.25,0.186557,0.00598333333333,0.135500709877
0.3,0.186921,0.0149277777778,0.197828888889
0.35,0.187926,0.0269166666667,0.235668209877
0.4,0.189606,0.0394427777778,0.252160802469
0.45,0.191875,0.05222,0.263627469136
0.5,0.194802,0.0655944444444,0.275794135802
0.55,0.19837,0.0801427777778,0.279373148148
0.6,0.202821,0.0944138888889,0.266558950617
0.65,0.207896,0.107127777778,0.249111111111
0.7,0.213629,0.118216111111,0.252147530864
0.75,0.219605,0.131296111111,0.274399691358
0.8,0.226655,0.146314444444,0.285634876543
0.85,0.234276,0.160791666667,0.279408024691
0.9,0.24278,0.174456666667,0.267352469136
0.95,0.25177,0.187088888889,0.261494444444
1,0.261434,0.200492222222,0.257661419753
1.05,0.271844,0.213322222222,0.246365123457
1.1,0.282825,0.225092777778,0.235714197531
1.15,0.294361,0.236573888889,0.23017808642
1.2,0.306468,0.248053888889,0.227275308642
1.25,0.319182,0.259424444444,0.22362962963
1.3,0.332466,0.269856111111,0.228683333333
1.35,0.346029,0.282472777778,0.231288888889
1.4,0.360803,0.293709444444,0.222391975309
1.45,0.375474,0.303802222222,0.227001851852
1.5,0.39101,0.316560555556,0.227831481481
1.55,0.407222,0.327651666667,0.211694444444
1.6,0.423868,0.337262777778,0.203041358025
1.65,0.440911,0.347264444444,0.205295987654
1.7,0.458543,0.358052777778,0.203392283951
1.75,0.476747,0.368285,0.18872962963
1.8,0.495436,0.377083333333,0.171028395062
1.85,0.514489,0.385111111111,0.160455864198
1.9,0.53401,0.392161111111,0.168524074074
1.95,0.553582,0.401355555556,0.187951851852
2,0.574072,0.411961666667,0.190301851852
2.05,0.594892,0.420793333333,0.183295061728
2.1,0.616109,0.430145,0.176033950617
2.15,0.637933,0.438762777778,0.16245308642
2.2,0.660052,0.446220555556,0.151686728395
2.25,0.682534,0.453715,0.144935493827
2.3,0.705432,0.460932222222,0.137157407407
2.35,0.728711,0.466897777778,0.139746296296
2.4,0.752042,0.474218888889,0.15378117284
2.45,0.776048,0.483006111111,0.155294444444
2.5,0.800436,0.490310555556,0.145561111111
2.55,0.825083,0.497411111111,0.135381481481
2.6,0.850181,0.504097222222,0.119424074074
2.65,0.875538,0.509627777778,0.100453395062
2.7,0.901207,0.513960555556,0.0883320987654
2.75,0.927015,0.517069444444,0.102661728395
2.8,0.952736,0.523381666667,0.132237037037
2.85,0.979254,0.531580555556,0.139193518519
2.9,1.005997,0.53824,0.126602469136
2.95,1.033104,0.544216111111,0.109988271605
3,1.060436,0.549343888889,0.0918327160494
3.05,1.088097,0.553347222222,0.0781077160494
3.1,1.115845,0.556125555556,0.0845527777778
3.15,1.143592,0.561042777778,0.104960185185
3.2,1.171877,0.567318888889,0.112762037037
3.25,1.200352,0.573226111111,0.102332098765
3.3,1.22926,0.577895555556,0.0827277777778
3.35,1.258186,0.581358888889,0.0655780864198
3.4,1.287423,0.584185,0.0560385802469
3.45,1.31666,0.586159444444,0.0621577160494
3.5,1.345932,0.589954444444,0.0766086419753
3.55,1.375603,0.594713888889,0.0765475308642
3.6,1.405515,0.597789444444,0.0719138888889
3.65,1.435341,0.601451111111,0.0721111111111
3.7,1.465618,0.605580555556,0.0612432098765
3.75,1.495981,0.608091111111,0.0422922839506
3.8,1.526483,0.609502777778,0.0305435185185
3.85,1.556984,0.610051666667,0.0393314814815
3.9,1.587365,0.612813888889,0.0589222222222
3.95,1.618178,0.617084444444,0.058024691358
4,1.649182,0.619597222222,0.031674691358
