"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.186627,0.00524555555556,0.0373120987654
0.1,0.186938,0.00567111111111,0.0824124382716
0.15,0.186956,0.00996066666667,0.152139814815
0.2,0.187562,0.0208511111111,0.220189876543
0.25,0.188965,0.034235,0.24968654321
0.3,0.191043,0.0471316666667,0.251555185185
0.35,0.193763,0.0587366666667,0.260813888889
0.4,0.196811,0.0722538888889,0.284955864198
0.45,0.200864,0.0880366666667,0.294338271605
0.5,0.205679,0.102811111111,0.282322839506
0.55,0.211205,0.116417222222,0.265563271605
0.6,0.217371,0.128883888889,0.257372839506
0.65,0.224074,0.141602777778,0.260734259259
0.7,0.231504,0.154914444444,0.265422530864
0.75,0.239559,0.168327777778,0.26565154321
0.8,0.248305,0.182126111111,0.253866358025
0.85,0.257884,0.193926111111,0.23787191358
0.9,0.267722,0.205181666667,0.233093209877
0.95,0.278322,0.217375555556,0.227402469136
1,0.289529,0.228440555556,0.21635462963
1.05,0.301272,0.237907222222,0.224817283951
1.1,0.313154,0.250177222222,0.245841975309
1.15,0.326231,0.263592777778,0.247782407407
1.2,0.339603,0.275571111111,0.236909567901
1.25,0.353788,0.287329444444,0.22322962963
1.3,0.368407,0.297637222222,0.214332098765
1.35,0.383528,0.308334444444,0.212918209877
1.4,0.39922,0.319170555556,0.207069444444
1.45,0.415467,0.329547222222,0.192398765432
1.5,0.432251,0.338370555556,0.178795679012
1.55,0.449312,0.346939444444,0.175620987654
1.6,0.466961,0.35534,0.183804938272
1.65,0.484767,0.365128333333,0.194940123457
1.7,0.503421,0.37582,0.188401234568
1.75,0.522474,0.384347777778,0.173981790123
1.8,0.541856,0.392717777778,0.166652777778
1.85,0.56174,0.400953333333,0.159981481481
1.9,0.581953,0.408952222222,0.150344444444
1.95,0.602669,0.416256666667,0.138300308642
2,0.623679,0.42195,0.14207345679
2.05,0.644758,0.429541111111,0.161641975309
2.1,0.66653,0.438915,0.167200308642
2.15,0.688718,0.447237222222,0.154474382716
2.2,0.711321,0.454281111111,0.140544753086
2.25,0.73415,0.460958888889,0.131536111111
2.3,0.757411,0.467455555556,0.124284876543
2.35,0.780933,0.473405,0.118715740741
2.4,0.804801,0.478606666667,0.12417962963
2.45,0.828651,0.485958333333,0.126700308642
2.5,0.853437,0.492611111111,0.107380864198
2.55,0.878102,0.496035555556,0.0988799382716
2.6,0.902905,0.501584444444,0.105970987654
2.65,0.928262,0.507062222222,0.106891666667
2.7,0.95362,0.512518888889,0.102946604938
2.75,0.979514,0.517742777778,0.0917904320988
2.8,1.005478,0.521484444444,0.0856083333333
2.85,1.031649,0.525514444444,0.0936904320988
2.9,1.057959,0.530760555556,0.103642592593
2.95,1.084702,0.536487222222,0.102737037037
3,1.111653,0.541443333333,0.0932324074074
3.05,1.138881,0.545667777778,0.0847388888889
3.1,1.166213,0.549806111111,0.0781601851852
3.15,1.193874,0.553571111111,0.0719027777778
3.2,1.221605,0.556773888889,0.0718052469136
3.25,1.24956,0.560053888889,0.0838095679012
3.3,1.277516,0.565,0.0963521604938
3.35,1.305991,0.570990555556,0.0848317901235
3.4,1.33476,0.57437,0.0571484567901
3.45,1.36353,0.575786666667,0.0450268518519
3.5,1.392282,0.577942777778,0.0506648148148
3.55,1.421277,0.580927777778,0.0577089506173
3.6,1.450376,0.584081666667,0.0593280864197
3.65,1.479717,0.586782222222,0.0615055555556
3.7,1.509023,0.590009444444,0.0670320987654
3.75,1.538694,0.593687222222,0.0690447530864
3.8,1.568416,0.597024444444,0.0681432098765
3.85,1.598381,0.600612222222,0.0628009259259
3.9,1.628484,0.603737222222,0.0482675925926
3.95,1.658795,0.605931666667,0.0185265432099
