"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.1879,-0.00632666666667,0.134987654321
0.1,0.18745,-0.00115666666667,0.178369290123
0.15,0.187294,0.00878333333333,0.235009814815
0.2,0.188074,0.0233022222222,0.274280864198
0.25,0.189684,0.0380461111111,0.280793209877
0.3,0.191935,0.0518144444444,0.274162345679
0.35,0.194879,0.0651005555556,0.271920987654
0.4,0.198429,0.0787094444444,0.275675
0.45,0.20274,0.0925638888889,0.281241358025
0.5,0.207641,0.107151666667,0.280882716049
0.55,0.213494,0.121079444444,0.272594135802
0.6,0.219797,0.134132222222,0.267947222222
0.65,0.226862,0.147781111111,0.264378703704
0.7,0.234602,0.160902222222,0.254855555556
0.75,0.242983,0.173302222222,0.244598765432
0.8,0.251935,0.185435,0.235222530864
0.85,0.261615,0.196221111111,0.238033950617
0.9,0.271485,0.208295,0.256972530864
0.95,0.282308,0.222733333333,0.261958641975
1,0.293875,0.23533,0.25122191358
1.05,0.305857,0.247557777778,0.24305617284
1.1,0.318619,0.259635555556,0.235274691358
1.15,0.331866,0.270978888889,0.230999074074
1.2,0.345719,0.282309444444,0.233442283951
1.25,0.360039,0.294499444444,0.231690740741
1.3,0.375191,0.306238333333,0.215135185185
1.35,0.390741,0.316260555556,0.193519135802
1.4,0.406845,0.325473888889,0.176765740741
1.45,0.423399,0.332878888889,0.181564197531
1.5,0.440022,0.342385555556,0.208221296296
1.55,0.457477,0.354671111111,0.217230246914
1.6,0.475572,0.365617222222,0.198314506173
1.65,0.494152,0.374498888889,0.176125617284
1.7,0.513044,0.382543333333,0.164770679012
1.75,0.532369,0.390921666667,0.157188271605
1.8,0.552196,0.398325,0.151359876543
1.85,0.57223,0.40533,0.158599691358
1.9,0.592629,0.414027777778,0.168666666667
1.95,0.613633,0.422818333333,0.167993209877
2,0.634949,0.431007777778,0.16282654321
2.05,0.656733,0.439078333333,0.156837654321
2.1,0.67888,0.446647777778,0.151182716049
2.15,0.701391,0.454217777778,0.14469382716
2.2,0.724317,0.461377222222,0.133362962963
2.25,0.747573,0.467583888889,0.121812345679
2.3,0.771088,0.473375,0.115517592593
2.35,0.79495,0.478655,0.118887654321
2.4,0.818915,0.484618333333,0.132590123457
2.45,0.843279,0.492786111111,0.130887654321
2.5,0.868335,0.498578333333,0.113225308642
2.55,0.893184,0.503456111111,0.104572222222
2.6,0.918621,0.508929444444,0.0985712962963
2.65,0.944128,0.513497222222,0.0932166666667
2.7,0.970015,0.517555,0.101483024691
2.75,0.995816,0.522914444444,0.121396296296
2.8,1.022188,0.530363333333,0.12792808642
2.85,1.04889,0.537068888889,0.109321604938
2.9,1.076024,0.541452777778,0.0866018518519
2.95,1.103089,0.544684444444,0.0809311728395
3,1.130396,0.549218888889,0.0829212962963
3.05,1.158016,0.553691111111,0.0764163580247
3.1,1.185894,0.556277777778,0.0803611111111
3.15,1.213531,0.560792222222,0.0985950617284
3.2,1.24186,0.567148888889,0.0993160493827
3.25,1.270362,0.571634444444,0.0838691358025
3.3,1.29909,0.57502,0.0737089506173
3.35,1.327817,0.578653333333,0.0683098765432
3.4,1.356908,0.582818888889,0.0503854938272
3.45,1.386328,0.583288333333,0.0426012345679
3.5,1.415176,0.584955,0.0712984567901
3.55,1.444579,0.590808333333,0.0934854938272
3.6,1.474311,0.596012222222,0.0852033950617
3.65,1.504268,0.599730555556,0.0658225308642
3.7,1.534328,0.602251111111,0.050324382716
3.75,1.564493,0.604466111111,0.0422169753086
3.8,1.594796,0.606312222222,0.0399219135802
3.85,1.625151,0.607872222222,0.0478401234568
3.9,1.655489,0.611027777778,0.0476111111111
