"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.181708,0.000856666666667,-0.0106812345679
0.1,0.181846,-0.000511666666667,0.0133789197531
0.15,0.181534,0.000551,0.0499388888889
0.2,0.181759,0.00447555555556,0.0878635185185
0.25,0.182002,0.009095,0.130027037037
0.3,0.182452,0.017765,0.161992037037
0.35,0.183734,0.027285,0.15726882716
0.4,0.18538,0.03373,0.145281790123
0.45,0.18706,0.0406633333333,0.150827469136
0.5,0.189346,0.0491694444444,0.152886728395
0.55,0.1921,0.0559838888889,0.154283333333
0.6,0.194854,0.0642027777778,0.159322839506
0.65,0.198457,0.0731777777778,0.143339506173
0.7,0.202388,0.0785966666667,0.127328703704
0.75,0.206286,0.0844177777778,0.13662037037
0.8,0.210702,0.0923338888889,0.145989197531
0.85,0.215569,0.0996222222222,0.144635802469
0.9,0.220644,0.107151111111,0.135045987654
0.95,0.226343,0.113455,0.119395679012
1,0.232059,0.118474444444,0.114979012346
1.05,0.238121,0.124583888889,0.117912037037
1.1,0.24453,0.130451111111,0.119238580247
1.15,0.251163,0.136524444444,0.120789197531
1.2,0.258196,0.142394444444,0.123997222222
1.25,0.265366,0.148859444444,0.128193518519
1.3,0.273074,0.155578333333,0.125171296296
1.35,0.280972,0.161382222222,0.119894444444
1.4,0.289148,0.167971111111,0.10778117284
1.45,0.297894,0.172397777778,0.0930771604938
1.5,0.306434,0.176054444444,0.0993169753086
1.55,0.315336,0.182297222222,0.107123148148
1.6,0.324724,0.187622222222,0.102275925926
1.65,0.334164,0.192104444444,0.103099074074
1.7,0.343863,0.197562777778,0.108537654321
1.75,0.353875,0.203704444444,0.102575
1.8,0.364354,0.207946111111,0.0948148148148
1.85,0.37466,0.212293333333,0.101487654321
1.9,0.385485,0.218240555556,0.105846296296
1.95,0.396536,0.223437777778,0.0993361111111
2,0.407829,0.228390555556,0.0871179012346
2.05,0.419399,0.232594444444,0.0689533950617
2.1,0.431229,0.234497777778,0.0667728395062
2.15,0.442764,0.237923888889,0.0882179012346
2.2,0.454871,0.243933333333,0.0996657407407
2.25,0.467221,0.249035555556,0.0910098765432
2.3,0.479848,0.252939444444,0.0813685185185
2.35,0.492509,0.256662777778,0.079212654321
2.4,0.505465,0.261043888889,0.0759882716049
2.45,0.518681,0.264410555556,0.0719305555556
2.5,0.531931,0.267451111111,0.0805438271605
2.55,0.545303,0.272549444444,0.0862354938272
2.6,0.559211,0.277089444444,0.0740280864198
2.65,0.573085,0.280255,0.0576074074074
2.7,0.587322,0.281989444444,0.0572780864198
2.75,0.601231,0.284696111111,0.0796317901235
2.8,0.615607,0.290604444444,0.0913339506173
2.85,0.630382,0.295135,0.0801611111111
2.9,0.645208,0.298251666667,0.0725083333333
2.95,0.660156,0.301919444444,0.0714493827161
3,0.675381,0.305784444444,0.0650225308642
3.05,0.690796,0.308611111111,0.0559429012346
3.1,0.706263,0.31099,0.0536064814815
3.15,0.721869,0.313735555556,0.0562833333333
3.2,0.737631,0.316650555556,0.059074382716
3.25,0.753531,0.319692777778,0.0600101851852
3.3,0.769588,0.322904444444,0.054525617284
3.35,0.785834,0.325586666667,0.0412944444444
3.4,0.802202,0.32717,0.0288682098765
3.45,0.818657,0.327278333333,0.0378450617284
3.5,0.834783,0.329833888889,0.064575
3.55,0.851445,0.335642222222,0.0592416666667
3.6,0.868627,0.336883888889,0.0339567901235
3.65,0.885168,0.337405,0.0345308641975
3.7,0.902229,0.339975,0.0428867283951
3.75,0.919203,0.342112222222,0.0464490740741
3.8,0.93642,0.344759444444,0.0466771604938
3.85,0.953706,0.346846666667,0.0446787037037
3.9,0.971096,0.349107222222,0.0441537037037
3.95,0.988607,0.351417222222,0.0405694444444
4,1.006257,0.353351666667,0.0340145061728
4.05,1.023976,0.354677222222,0.0296219135802
4.1,1.041712,0.356092777778,0.0291654320988
4.15,1.05957,0.357776111111,0.0259635802469
4.2,1.077531,0.35868,0.0232222222222
4.25,1.095406,0.36004,0.0234848765432
4.3,1.113593,0.360712777778,0.0299521604938
4.35,1.131433,0.362242222222,0.0478163580247
4.4,1.149637,0.366672222222,0.0446354938272
4.45,1.168292,0.367893333333,0.0208891975309
4.5,1.186513,0.367554444444,0.0164240740741
4.55,1.204925,0.368998888889,0.0223095679012
4.6,1.223441,0.370103333333,0.0246265432099
4.65,1.241922,0.371562222222,0.0237287037037
4.7,1.260593,0.372882777778,0.0143135802469
4.75,1.279265,0.373166111111,0.00172444444443
4.8,1.297937,0.372749444444,-0.00434611111116
4.85,1.316539,0.37239,-0.00138740740753
4.9,1.335193,0.371924,0.014552222222
4.95,1.353605,0.373600555556,0.0352283024687
5,1.372571,0.376511111111,0.0489749382711
