"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.190198,-0.000903333333333,-0.0172292592593
0.1,0.190198,-0.00205166666667,-0.00289574074074
0.15,0.190025,-0.00247933333333,0.0284427777778
0.2,0.189904,-0.00134666666667,0.093105308642
0.25,0.189558,0.00626,0.166575123457
0.3,0.190284,0.018565,0.180481419753
0.35,0.191719,0.0261822222222,0.156510493827
0.4,0.192964,0.0325938888889,0.153853703704
0.45,0.194813,0.0412655555556,0.156616358025
0.5,0.197147,0.0490955555556,0.147752160494
0.55,0.199792,0.055855,0.140541975309
0.6,0.202696,0.0629411111111,0.135162345679
0.65,0.206084,0.0697894444444,0.124174074074
0.7,0.209749,0.0753877777778,0.115241666667
0.75,0.213673,0.0802711111111,0.124820061728
0.8,0.217648,0.0873405555556,0.143259876543
0.85,0.222333,0.0957566666667,0.141560185185
0.9,0.227346,0.102140555556,0.127137037037
0.95,0.232566,0.108028888889,0.118664506173
1,0.23815,0.113722777778,0.115017901235
1.05,0.243923,0.119521111111,0.112841358025
1.1,0.250094,0.125403333333,0.106404320988
1.15,0.256577,0.129570555556,0.111316049383
1.2,0.262955,0.135505,0.132827469136
1.25,0.269991,0.143765,0.137555555556
1.3,0.277424,0.150445,0.120940740741
1.35,0.285116,0.155735555556,0.104312345679
1.4,0.293033,0.160048333333,0.101400308642
1.45,0.301019,0.165898888889,0.101455555556
1.5,0.309714,0.170435555556,0.0998675925926
1.55,0.318081,0.174843888889,0.115178703704
1.6,0.327018,0.182255,0.124490432099
1.65,0.336387,0.188372222222,0.115188888889
1.7,0.345912,0.193575,0.107559259259
1.75,0.35573,0.198808333333,0.104190123457
1.8,0.365791,0.204002222222,0.100268209877
1.85,0.37611,0.209283888889,0.0891145061728
1.9,0.386793,0.213217222222,0.0750438271605
1.95,0.397528,0.215648333333,0.0817361111111
2,0.408211,0.220526111111,0.10479537037
2.05,0.419499,0.227035555556,0.114686728395
2.1,0.431029,0.232092222222,0.120640123457
2.15,0.44261,0.238805555556,0.125361111111
2.2,0.454849,0.246086666667,0.100977777778
2.25,0.467381,0.250188888889,0.0530206790123
2.3,0.480035,0.250766111111,0.0176987654321
2.35,0.492498,0.250323888889,0.017237345679
2.4,0.505031,0.250859444444,0.0503574074074
2.45,0.51739,0.25513,0.0883132716049
2.5,0.530441,0.261450555556,0.0944564814815
2.55,0.543682,0.265523888889,0.0805228395062
2.6,0.557027,0.26881,0.0750574074074
2.65,0.570493,0.272948888889,0.0725061728395
2.7,0.584391,0.276108888889,0.0712419753086
2.75,0.598099,0.279433333333,0.0797898148148
2.8,0.612222,0.284543333333,0.0794138888889
2.85,0.626639,0.288199444444,0.063512037037
2.9,0.64109,0.29077,0.0483382716049
2.95,0.655714,0.293015555556,0.0357058641975
3,0.670493,0.293643888889,0.038150617284
3.05,0.684997,0.295795555556,0.0592259259259
3.1,0.699949,0.300160555556,0.0700543209877
3.15,0.715074,0.303678888889,0.0637774691358
3.2,0.730338,0.306736666667,0.0505234567901
3.25,0.745775,0.308885,0.0344104938272
3.3,0.76128,0.30999,0.0247848765432
3.35,0.776821,0.310394444444,0.034562654321
3.4,0.792223,0.312672777778,0.0582339506173
3.45,0.807987,0.316898333333,0.0680108024691
3.5,0.823925,0.320764444444,0.0533108024691
3.55,0.840157,0.322847777778,0.0283472222222
3.6,0.856371,0.322224444444,0.0274669753086
3.65,0.872223,0.324153888889,0.0516163580247
3.7,0.888627,0.328791111111,0.0531984567901
3.75,0.905291,0.330503888889,0.0354904320988
3.8,0.921696,0.331605555556,0.0275737654321
3.85,0.938394,0.333311666667,0.0214080246914
3.9,0.955144,0.333303888889,0.0256203703704
3.95,0.971635,0.334978333333,0.0438827160494
4,0.988524,0.338617222222,0.0440771604938
4.05,1.005585,0.340585555556,0.0223904320988
4.1,1.022664,0.340952777778,-0.000565123456795
4.15,1.039795,0.339238888889,0.000521913580249
4.2,1.056458,0.339805,0.0241712962963
4.25,1.073658,0.342517777778,0.0338410493827
4.3,1.090789,0.34409,0.0263487654321
4.35,1.108092,0.345172222222,0.0150990740741
4.4,1.125326,0.345501666667,0.0053811728395
4.45,1.142647,0.345686666667,-0.000999691358033
4.5,1.159968,0.344771666667,0.00471574074073
4.55,1.177029,0.345528888889,0.020850308642
4.6,1.194436,0.347790555556,0.020025617284
4.65,1.211913,0.348213888889,0.00619598765433
4.7,1.229268,0.348280555556,-0.00539506172839
4.75,1.246814,0.347041111111,-0.00457790123457
4.8,1.26391,0.346977777778,0.0116403703703
4.85,1.281403,0.348811111111,0.0173732716048
4.9,1.298862,0.349483666667,0.0093194444442
4.95,1.31639,0.349627222222,0.00162888888853
5,1.333832,0.349241111111,-0.00419185185227
