"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.190448,-0.00546333333333,0.0505770987654
0.1,0.190067,-0.00287416666667,0.0459205864198
0.15,0.19005,-0.000154,0.0335469444444
0.2,0.190154,0.000825555555555,0.0155300308642
0.25,0.190171,0.001015,0.00359231481482
0.3,0.190257,0.000913333333333,-0.00236444444444
0.35,0.190275,0.000607222222222,-0.00478950617284
0.4,0.190292,0.000518333333333,-0.00770617283951
0.45,0.190344,0.000181666666667,-0.0144475308642
0.5,0.190413,-0.00174055555556,-0.00708611111111
0.55,0.190015,-0.00106444444444,0.00949043209877
0.6,0.190275,0.000252777777778,0.00901172839506
0.65,0.190154,-0.000136111111111,0.00651851851852
0.7,0.190188,0.000614444444444,0.00634660493827
0.75,0.190223,0.000982777777778,-0.00210925925926
0.8,0.190327,0.000596111111111,-0.0120580246914
0.85,0.190344,-0.000740555555556,-0.0123114197531
0.9,0.190223,-0.00156555555556,0.00332962962963
0.95,0.190033,0.000209444444445,0.00954074074074
1,0.190361,0.000228888888889,0.00149259259259
1.05,0.190102,-0.000472222222222,0.00537006172839
1.1,0.190188,0.000814444444444,0.00676574074074
1.15,0.19024,0.000941111111111,-0.00368518518519
1.2,0.190309,0.000635555555556,-0.0159944444444
1.25,0.190413,-0.00155222222222,-0.0119327160494
1.3,0.190033,-0.00155444444444,0.00993395061728
1.35,0.190154,0.000284444444445,0.0174216049383
1.4,0.190136,0.00101555555556,0.00955617283951
1.45,0.190292,0.00115222222222,-7.37654320985E-005
1.5,0.190257,0.000751111111111,-0.00587716049383
1.55,0.190327,0.000922222222222,-0.0143774691358
1.6,0.190499,-0.00122055555556,-0.0119219135802
1.65,0.190102,-0.00151611111111,0.0112033950617
1.7,0.190188,0.000886111111111,0.0173685185185
1.75,0.190327,0.00123277777778,0.00414012345679
1.8,0.190327,0.00102555555556,-0.00719444444444
1.85,0.190413,0.000707222222222,-0.019187037037
1.9,0.190534,-0.00169333333333,-0.0138280864198
1.95,0.190136,-0.00199777777778,0.0139848765432
2,0.190171,0.000511111111111,0.0267574074074
2.05,0.19024,0.00223055555556,0.0112342592593
2.1,0.190517,0.00178833333333,-0.00993919753086
2.15,0.190448,0.000370555555556,-0.0158682098765
2.2,0.190499,-7.16666666666E-005,-0.0141086419753
2.25,0.190499,-0.0014,-0.00525895061729
2.3,0.190223,-0.00042,0.00120524691358
2.35,0.190534,-0.000605,-0.00334074074074
2.4,0.190223,-0.00161611111111,0.00495493827161
2.45,0.190205,1.83333333334E-005,0.00966203703704
2.5,0.190292,0.000425,-0.00247037037037
2.55,0.190344,-0.000626111111111,-0.00730709876543
2.6,0.190205,-0.001335,0.00531296296296
2.65,0.190102,-9.49999999999E-005,0.018175
2.7,0.190188,0.00141111111111,0.0131070987654
2.75,0.190292,0.00184333333333,-0.0046237654321
2.8,0.19043,0.00101666666667,-0.0218444444444
2.85,0.190499,-0.00153333333333,-0.0157839506173
2.9,0.190154,-0.00179277777778,0.0121018518519
2.95,0.190171,0.000586666666667,0.0236481481481
3,0.190275,0.002055,0.00719351851852
3.05,0.190482,0.00143166666667,-0.013487037037
3.1,0.190448,5.83333333334E-005,-0.0213688271605
3.15,0.190517,-0.00174333333333,-0.00921234567901
3.2,0.190136,-0.00110944444444,0.00823148148148
3.25,0.190378,0.000191111111111,0.00599351851852
3.3,0.190257,-0.000295555555556,-0.00121635802469
3.35,0.190309,-9.99999999999E-005,-0.00626666666667
3.4,0.190327,-0.00140833333333,-0.00272037037037
3.45,0.190033,-0.000416111111111,0.00340185185185
3.5,0.190361,-0.000552777777778,0.00180432098765
3.55,0.190015,-0.00108888888889,0.0129808641975
3.6,0.190084,0.00109444444444,0.0157561728395
3.65,0.190205,0.00169444444444,-0.00164814814815
3.7,0.190344,0.000800555555556,-0.0159077160494
3.75,0.190344,-0.001165,-0.00790802469136
3.8,0.190084,-0.000646111111111,0.0122305555556
3.85,0.190205,0.00123388888889,0.0124533950617
3.9,0.190327,0.00126166666667,-0.00105154320988
3.95,0.190344,0.000736111111111,-0.00972037037037
4,0.190378,0.000343333333333,-0.0163824074074
4.05,0.190482,-0.00154611111111,-0.00948086419753
4.1,0.190119,-0.00153777777778,0.0132466049383
4.15,0.190205,0.000683888888889,0.0198070987654
4.2,0.190292,0.00128277777778,0.00931944444444
4.25,0.190327,0.00169166666667,-0.00450277777778
4.3,0.190517,0.000897777777778,-0.0174358024691
4.35,0.190499,-0.00114777777778,-0.00963271604938
4.4,0.190257,-0.000682777777778,0.00912685185185
4.45,0.190378,0.000751111111111,0.0113459876543
4.5,0.190413,0.000990555555556,0.00278055555555
4.55,0.190499,0.000751666666667,-0.00374845679012
4.6,0.190465,0.000562222222222,-0.00886882716049
4.65,0.190569,0.000117222222222,-0.0152101851852
4.7,0.190569,-0.00167333333333,-0.00808240740741
4.75,0.190292,-0.00151111111111,0.0124911728395
4.8,0.190309,0.000520555555555,0.0169735185185
4.85,0.190448,0.000983333333333,0.00705450617284
4.9,0.190448,0.000703,0.00435740740741
4.95,0.190465,0.00109055555556,0.00657589506173
5,0.190569,0.00157777777778,0.0084486419753
