"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.186686,-4.66666666666E-005,0.0178177160494
0.1,0.18672,-8.08333333334E-005,0.0487869135802
0.15,0.186547,0.00243466666667,0.0995250925926
0.2,0.186755,0.00885277777778,0.166613858025
0.25,0.187239,0.0198777777778,0.221481574074
0.3,0.188693,0.0324277777778,0.246416851852
0.35,0.190474,0.0453444444444,0.253190740741
0.4,0.193277,0.0576816666667,0.259089197531
0.45,0.196236,0.0702983333333,0.27962962963
0.5,0.200128,0.0860494444444,0.291833641975
0.55,0.204903,0.100788333333,0.28027345679
0.6,0.210284,0.114119444444,0.266972222222
0.65,0.216339,0.126921666667,0.263760802469
0.7,0.222983,0.139673888889,0.274685802469
0.75,0.230162,0.154775,0.278708641975
0.8,0.238519,0.168868888889,0.259979320988
0.85,0.247204,0.180294444444,0.247948765432
0.9,0.25646,0.192921666667,0.248336728395
0.95,0.266494,0.205466111111,0.245005555556
1,0.277048,0.217433333333,0.24195
1.05,0.288224,0.229542777778,0.239900308642
1.1,0.300006,0.241528888889,0.235109259259
1.15,0.312376,0.253292777778,0.22652962963
1.2,0.325369,0.264402222222,0.216490432099
1.25,0.338915,0.274006111111,0.223522222222
1.3,0.352635,0.285936666667,0.24417808642
1.35,0.36741,0.299582222222,0.244950925926
1.4,0.382721,0.311190555556,0.231166666667
1.45,0.398551,0.322263333333,0.222527777778
1.5,0.414935,0.333257222222,0.217413580247
1.55,0.431889,0.344014444444,0.213552469136
1.6,0.449346,0.35459,0.210296296296
1.65,0.467356,0.364968333333,0.208033024691
1.7,0.485833,0.375475,0.203564197531
1.75,0.504916,0.385558333333,0.195104012346
1.8,0.524414,0.39512,0.185993209877
1.85,0.5445,0.40353,0.188841975309
1.9,0.56469,0.413287222222,0.204495987654
1.95,0.585745,0.424574444444,0.210137654321
2,0.607216,0.434837222222,0.205028703704
2.05,0.629222,0.445099444444,0.197324074074
2.1,0.651748,0.454709444444,0.187539506173
2.15,0.67474,0.46359,0.18269691358
2.2,0.698096,0.472573888889,0.18308117284
2.25,0.72192,0.482520555556,0.17312191358
2.3,0.746452,0.490648333333,0.152937962963
2.35,0.771123,0.496453888889,0.158475
2.4,0.795932,0.505067222222,0.192686419753
2.45,0.821572,0.515998333333,0.214962962963
2.5,0.847437,0.527625555556,0.204560185185
2.55,0.874045,0.542524444444,0.0948691358025
2.6,0.902938,0.536345,0.0107706790123
2.65,0.927574,0.532093888889,0.133062962963
2.7,0.954961,0.54907,0.271989814815
2.75,0.98266,0.564927222222,0.300883024691
2.8,1.011154,0.585405555556,0.193570061728
2.85,1.041949,0.589424444444,-0.00200802469135
2.9,1.070945,0.578922777778,-0.0685830246914
2.95,1.099751,0.570486666667,0.0809601851852
3,1.126533,0.587122222222,0.235341975309
3.05,1.158366,0.606767777778,0.17095154321
3.1,1.188487,0.605308888889,0.071825617284
3.15,1.218608,0.607351666667,0.074437654321
3.2,1.24897,0.612360555556,0.0936182098765
3.25,1.279818,0.618802777778,0.0849222222222
3.3,1.311063,0.62154,0.0612138888889
3.35,1.341997,0.623527222222,0.0617012345679
3.4,1.373328,0.627027222222,0.0774095679012
3.45,1.404695,0.631016666667,0.0989095679012
3.5,1.436303,0.637396111111,0.110506790123
3.55,1.468465,0.643166666667,0.103439814815
3.6,1.500714,0.647338888889,0.108108024691
3.65,1.533222,0.652154444444,0.14317345679
3.7,1.565748,0.660320555556,0.188316666667
3.75,1.598757,0.675947777778,0.129037037037
