"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.185012,0.00366888888889,0.0794842592593
0.1,0.185133,0.00647361111111,0.115793518519
0.15,0.185375,0.0125633333333,0.170922314815
0.2,0.186136,0.0232788888889,0.22958287037
0.25,0.187605,0.0369611111111,0.26384367284
0.3,0.189852,0.0507822222222,0.272473765432
0.35,0.192687,0.0644122222222,0.273476851852
0.4,0.196283,0.0783155555556,0.270698148148
0.45,0.200604,0.0908461111111,0.277822530864
0.5,0.205202,0.106082222222,0.285152160494
0.55,0.21127,0.120412777778,0.275054320988
0.6,0.217355,0.132961111111,0.273911728395
0.65,0.224425,0.147649444444,0.274115123457
0.7,0.232186,0.161093333333,0.263047222222
0.75,0.240587,0.173723888889,0.255434876543
0.8,0.249541,0.186366111111,0.252307716049
0.85,0.259222,0.199012777778,0.249689814815
0.9,0.269472,0.211198888889,0.249686419753
0.95,0.280311,0.223886666667,0.250846604938
1,0.291858,0.236551666667,0.247209567901
1.05,0.303993,0.248737777778,0.24110462963
1.1,0.31675,0.26054,0.236468518519
1.15,0.330043,0.272306666667,0.232560802469
1.2,0.343976,0.284032222222,0.224030246914
1.25,0.358479,0.294968333333,0.211649074074
1.3,0.373518,0.305039444444,0.20404845679
1.35,0.389023,0.314538888889,0.212055555556
1.4,0.404875,0.325746666667,0.228739197531
1.45,0.421521,0.338315555556,0.229983950617
1.5,0.438807,0.349325555556,0.219698148148
1.55,0.456474,0.359850555556,0.214315432099
1.6,0.474745,0.370865555556,0.207111111111
1.65,0.493622,0.380823888889,0.196160493827
1.7,0.512861,0.390129444444,0.190226851852
1.75,0.532585,0.399943888889,0.183557407407
1.8,0.552913,0.408759444444,0.175446296296
1.85,0.573536,0.416497222222,0.186154012346
1.9,0.594434,0.426578888889,0.210946604938
1.95,0.616111,0.438298888889,0.223002469136
2,0.638289,0.449766666667,0.216879938272
2.05,0.661124,0.460411111111,0.200375925926
2.1,0.684392,0.469732222222,0.18425154321
2.15,0.708125,0.478411111111,0.175236419753
2.2,0.732205,0.487228888889,0.168022530864
2.25,0.756872,0.495565,0.157764506173
2.3,0.781868,0.502260555556,0.160904320988
2.35,0.806985,0.510881666667,0.175726851852
2.4,0.832862,0.521011666667,0.169435185185
2.45,0.859206,0.528840555556,0.148041975309
2.5,0.885844,0.534950555556,0.148620679012
2.55,0.912776,0.540848333333,0.199658950617
2.6,0.93957,0.553386111111,0.266635493827
2.65,0.967642,0.573205555556,0.227809876543
2.7,0.997547,0.581382777778,0.0960148148148
2.75,1.026398,0.578272777778,0.0372049382716
2.8,1.054955,0.580765,0.0577407407407
2.85,1.084306,0.585933333333,0.0595435185185
2.9,1.113797,0.587731666667,0.0479487654321
2.95,1.143097,0.589147222222,0.0613885802469
3,1.172552,0.593237777778,0.089300308642
3.05,1.202405,0.598237222222,0.118508950617
3.1,1.232328,0.604797777778,0.150363888889
3.15,1.262769,0.613665555556,0.167649382716
3.2,1.293624,0.623452777778,0.144176234568
3.25,1.325241,0.630302222222,0.0790632716049
3.3,1.356978,0.630916666667,0.0239228395062
3.35,1.388422,0.629667777778,0.0256777777778
3.4,1.419727,0.63193,0.061725
3.45,1.451481,0.637005,0.0854845679012
3.5,1.483565,0.640444444444,0.113345679012
3.55,1.515423,0.646788888889,0.162477777778
3.6,1.548042,0.656795555556,0.195668209877
3.65,1.580799,0.671038333333,0.134594444444
