"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,0.189259,-1.44444444443E-005,0.0532829012346
0.1,0.189242,0.00159527777778,0.085747191358
0.15,0.18919,0.00611033333333,0.135516203704
0.2,0.189606,0.0150783333333,0.186576265432
0.25,0.190662,0.0258861111111,0.219999907407
0.3,0.192187,0.0373855555556,0.243172345679
0.35,0.194317,0.05047,0.257227469136
0.4,0.197227,0.0637511111111,0.257934876543
0.45,0.200726,0.0765472222222,0.251642283951
0.5,0.2049,0.0888144444444,0.24605308642
0.55,0.209594,0.101187222222,0.241585185185
0.6,0.215084,0.11262,0.243964197531
0.65,0.2208,0.124998888889,0.25552962963
0.7,0.227486,0.138999444444,0.252649691358
0.75,0.23483,0.150822777778,0.239286111111
0.8,0.242572,0.162446111111,0.232684876543
0.85,0.251059,0.174063333333,0.227122530864
0.9,0.260014,0.185121666667,0.222830555556
0.95,0.269558,0.1963,0.218433024691
1,0.279638,0.207308333333,0.209125925926
1.05,0.29036,0.217201111111,0.201095679012
1.1,0.301393,0.226532222222,0.206575308642
1.15,0.312859,0.238148333333,0.207237654321
1.2,0.325278,0.248533888889,0.189007716049
1.25,0.337905,0.255933888889,0.190021296296
1.3,0.350705,0.266122777778,0.213085185185
1.35,0.364371,0.278573333333,0.214012654321
1.4,0.378695,0.288995555556,0.189940740741
1.45,0.393435,0.296561666667,0.180284876543
1.5,0.40821,0.306018333333,0.189338580247
1.55,0.424006,0.316245555556,0.188809259259
1.6,0.439976,0.324413888889,0.192834876543
1.65,0.456222,0.335972777778,0.183854938272
1.7,0.473682,0.345058888889,0.136422530864
1.75,0.49102,0.348997777778,0.101328703704
1.8,0.508565,0.352895555556,0.106874074074
1.85,0.526163,0.359136111111,0.124439506173
1.9,0.544402,0.366785555556,0.118298765432
1.95,0.562987,0.371921111111,0.0949092592593
2,0.581693,0.37527,0.0876737654321
2.05,0.600434,0.379747222222,0.0970601851852
2.1,0.619591,0.385538888889,0.0981706790123
2.15,0.639059,0.390253888889,0.0858466049383
2.2,0.658649,0.394075555556,0.0725981481481
2.25,0.678464,0.397651666667,0.0592611111111
2.3,0.698538,0.399250555556,0.0611663580247
2.35,0.718284,0.402708888889,0.0815157407407
2.4,0.738688,0.408268888889,0.0870530864198
2.45,0.759213,0.412258333333,0.0761950617284
2.5,0.779928,0.415818888889,0.0634185185185
2.55,0.800817,0.418697222222,0.0478200617284
2.6,0.821844,0.420486666667,0.0350660493827
2.65,0.842854,0.422258888889,0.0243132716049
2.7,0.864176,0.422333333333,0.026212037037
2.75,0.885012,0.423778888889,0.0484330246914
2.8,0.906421,0.427717777778,0.0622929012346
2.85,0.927864,0.430505555556,0.0672419753086
2.9,0.949411,0.434466111111,0.0709484567901
2.95,0.971373,0.437447777778,0.0769570987654
3,0.993093,0.441627222222,0.0919824074074
3.05,1.015454,0.447277777778,0.0960740740741
3.1,1.037919,0.451473888889,0.0941194444445
3.15,1.06054,0.456580555556,0.0907277777778
3.2,1.083576,0.461381111111,0.0723225308642
3.25,1.106803,0.463876111111,0.0542058641975
3.3,1.129978,0.465977222222,0.052912345679
3.35,1.153396,0.468288333333,0.0697104938272
3.4,1.17671,0.472556111111,0.0937962962963
3.45,1.20056,0.478587777778,0.100085493827
3.5,1.224636,0.483515,0.0866719135802
3.55,1.248954,0.487401111111,0.0690765432099
3.6,1.273428,0.490162777778,0.0579052469136
3.65,1.298023,0.492157777778,0.0658521604938
3.7,1.322515,0.496353888889,0.0796737654321
3.75,1.347595,0.501490555556,0.0697046296296
3.8,1.372814,0.504060555556,0.0467833333333
3.85,1.398085,0.505125555556,0.0401608024691
3.9,1.423234,0.507367777778,0.0467956790123
3.95,1.448765,0.510611111111,0.0433537037037
4,1.474451,0.511516666667,0.0434913580247
4.05,1.499826,0.513984444444,0.0580209876543
4.1,1.525738,0.518180555556,0.0572033950617
4.15,1.551754,0.520611666667,0.0399583333333
4.2,1.577856,0.521828888889,0.0272608024691
4.25,1.603923,0.522995555556,0.0231762345679
4.3,1.630199,0.523573333333,0.0334814814815
4.35,1.656214,0.525420555556,0.0634311728395
4.4,1.682663,0.529771111111,0.0829333333333
4.45,1.709146,0.535226666667,0.0214172839506
